donor_id,true_age,predicted_age,n_cells
onek1k:765_766,72.0,62.674393,268
onek1k:766_767,41.0,62.761803,230
onek1k:767_768,47.0,65.222855,327
onek1k:769_770,62.0,65.09728,111
onek1k:770_771,55.0,65.09685,235
onek1k:771_772,66.0,62.559963,87
onek1k:772_773,52.0,65.11297,402
onek1k:773_774,61.0,65.34393,190
onek1k:774_775,71.0,62.688976,310
onek1k:776_777,74.0,62.682755,122
onek1k:779_780,52.0,61.538704,105
onek1k:780_781,60.0,64.187035,87
onek1k:781_782,76.0,64.461845,183
onek1k:782_783,73.0,64.24635,144
onek1k:783_784,79.0,64.67998,329
onek1k:784_785,60.0,64.82331,134
onek1k:786_787,76.0,66.159035,238
onek1k:787_788,62.0,64.50798,115
onek1k:788_789,73.0,62.1798,243
onek1k:789_790,61.0,61.811108,182
onek1k:790_791,76.0,62.48759,277
onek1k:791_792,40.0,61.108425,275
onek1k:793_794,78.0,66.13448,56
onek1k:794_795,39.0,61.52599,185
onek1k:795_796,73.0,64.05755,121
onek1k:796_797,64.0,61.38272,181
onek1k:797_798,75.0,65.18523,285
onek1k:798_799,60.0,62.170113,64
onek1k:799_800,70.0,63.563034,369
onek1k:800_801,37.0,64.4492,221
onek1k:801_802,76.0,64.602036,98
onek1k:802_803,70.0,61.948627,69
onek1k:803_804,54.0,66.73714,171
onek1k:804_805,53.0,64.18132,117
onek1k:805_806,57.0,62.12584,156
onek1k:806_807,49.0,61.52381,109
onek1k:807_808,35.0,64.47705,46
onek1k:808_809,40.0,62.886997,55
onek1k:809_810,49.0,64.12458,181
onek1k:810_811,77.0,64.47336,62
onek1k:811_812,50.0,62.23212,149
onek1k:812_813,51.0,64.27743,211
onek1k:813_814,81.0,63.726982,215
onek1k:814_815,79.0,62.97732,147
onek1k:815_816,72.0,62.033825,185
onek1k:816_817,65.0,65.66668,73
onek1k:818_819,89.0,61.762695,47
onek1k:819_820,67.0,63.75854,101
onek1k:821_822,90.0,63.515312,111
onek1k:822_823,86.0,65.23258,285
onek1k:823_824,75.0,67.23744,526
onek1k:824_825,66.0,61.6281,173
onek1k:825_826,65.0,66.01544,279
onek1k:826_827,69.0,65.08475,186
onek1k:827_828,71.0,61.855743,268
onek1k:829_830,66.0,61.531544,398
onek1k:830_831,68.0,65.19285,350
onek1k:831_832,68.0,65.2187,201
onek1k:832_833,71.0,64.836235,167
onek1k:834_835,64.0,61.296593,158
onek1k:835_836,64.0,62.439518,488
onek1k:836_837,72.0,61.715782,503
onek1k:838_839,70.0,63.466705,71
onek1k:839_840,72.0,62.933712,104
onek1k:840_841,75.0,66.955734,129
onek1k:842_843,75.0,66.1752,158
onek1k:843_844,62.0,62.00038,92
onek1k:845_846,81.0,62.935726,588
onek1k:846_847,77.0,66.16017,280
onek1k:847_848,74.0,64.94421,263
onek1k:848_849,84.0,64.48508,125
onek1k:849_850,81.0,64.97801,166
onek1k:850_851,64.0,62.181538,222
onek1k:851_852,66.0,64.35724,211
onek1k:852_853,65.0,63.165115,86
onek1k:853_854,59.0,62.994987,208
onek1k:854_855,74.0,62.047043,161
onek1k:855_856,22.0,61.51178,80
onek1k:856_857,60.0,62.13568,141
onek1k:857_858,59.0,63.10533,116
onek1k:858_859,53.0,63.782875,104
onek1k:859_860,46.0,62.884136,197
onek1k:860_861,49.0,62.90039,156
onek1k:861_862,67.0,65.4709,326
onek1k:862_863,45.0,63.950012,34
onek1k:863_864,69.0,63.293556,140
onek1k:864_865,61.0,63.88241,138
onek1k:865_866,66.0,65.218506,353
onek1k:866_867,67.0,55.369488,83
onek1k:867_868,72.0,64.439804,474
onek1k:868_869,87.0,65.203384,328
onek1k:869_870,85.0,64.6806,168
onek1k:870_871,71.0,61.167404,257
onek1k:871_872,85.0,61.868828,334
onek1k:872_873,81.0,64.33493,489
onek1k:873_874,71.0,61.046474,235
onek1k:874_875,66.0,63.95296,253
onek1k:875_876,77.0,60.910778,301
onek1k:876_877,76.0,64.15671,146
onek1k:877_878,66.0,64.13645,153
onek1k:878_879,85.0,61.572884,389
onek1k:879_880,83.0,62.538414,594
onek1k:880_881,81.0,65.52194,248
onek1k:881_882,76.0,60.782562,154
onek1k:882_883,79.0,60.952206,597
onek1k:883_884,74.0,62.688835,177
onek1k:884_885,87.0,64.59749,260
onek1k:885_886,87.0,63.913578,267
onek1k:886_887,70.0,63.5627,158
onek1k:887_888,68.0,62.650406,342
onek1k:888_889,83.0,62.676502,335
onek1k:889_890,81.0,62.85435,212
onek1k:890_891,65.0,63.90545,152
onek1k:891_892,57.0,64.201935,110
onek1k:892_893,79.0,66.01622,171
onek1k:893_894,67.0,65.41896,288
onek1k:894_895,75.0,63.85049,122
onek1k:896_897,64.0,64.040085,220
onek1k:898_899,63.0,63.881943,186
onek1k:899_900,91.0,65.97559,599
onek1k:900_901,77.0,64.2775,315
onek1k:901_902,21.0,61.698452,231
onek1k:902_903,80.0,62.261112,80
onek1k:903_904,66.0,63.262817,118
onek1k:904_905,66.0,63.81491,234
onek1k:905_906,56.0,64.27875,167
onek1k:906_907,71.0,60.209236,101
onek1k:907_908,71.0,63.10363,91
onek1k:908_909,63.0,63.185074,152
onek1k:909_910,63.0,63.68207,125
onek1k:910_911,42.0,61.560963,51
onek1k:911_912,65.0,62.667576,105
onek1k:912_913,73.0,62.01011,228
onek1k:914_915,87.0,64.58983,241
onek1k:915_916,73.0,62.47436,339
onek1k:916_917,72.0,64.70975,275
onek1k:917_918,86.0,62.74376,234
onek1k:918_919,75.0,61.998283,476
onek1k:920_921,41.0,61.219257,314
onek1k:921_922,76.0,64.61244,186
onek1k:922_923,36.0,62.01878,91
onek1k:923_924,38.0,65.16058,161
onek1k:924_925,39.0,63.08004,77
onek1k:926_927,70.0,58.979534,177
onek1k:927_928,66.0,59.629845,162
onek1k:929_930,59.0,59.831005,143
onek1k:930_931,43.0,59.665646,138
onek1k:932_933,32.0,57.679176,178
onek1k:933_934,48.0,58.951256,293
onek1k:934_935,76.0,60.851765,189
onek1k:935_936,71.0,57.967487,243
onek1k:937_938,48.0,60.899773,160
onek1k:938_939,62.0,59.41913,127
onek1k:939_940,72.0,58.938465,98
onek1k:940_941,71.0,57.85514,94
onek1k:941_942,68.0,60.205994,317
onek1k:942_943,64.0,59.14649,57
onek1k:943_944,77.0,57.881615,352
onek1k:944_945,40.0,60.61031,237
onek1k:945_946,30.0,58.72145,158
onek1k:946_947,42.0,59.167812,98
onek1k:947_948,29.0,57.23995,135
onek1k:949_950,31.0,58.300705,123
onek1k:950_951,66.0,59.11065,62
onek1k:951_952,20.0,59.12098,108
onek1k:952_953,73.0,59.653625,87
onek1k:953_954,65.0,60.93767,399
onek1k:954_955,31.0,60.005108,89
onek1k:955_956,44.0,58.934334,158
onek1k:956_957,45.0,58.76897,206
onek1k:957_958,27.0,59.742966,152
onek1k:958_959,78.0,61.600464,210
onek1k:959_960,19.0,58.562172,60
onek1k:960_961,73.0,60.367275,246
onek1k:961_962,62.0,59.93605,279
onek1k:962_963,57.0,59.853,253
onek1k:968_969,60.0,62.167473,188
onek1k:969_970,59.0,63.12191,68
onek1k:970_971,58.0,64.71722,323
onek1k:971_972,62.0,62.78459,333
onek1k:972_973,81.0,64.947685,234
onek1k:973_974,79.0,63.55743,85
onek1k:974_975,74.0,62.993702,138
onek1k:975_976,75.0,62.50957,128
onek1k:976_977,67.0,64.144,80
onek1k:977_978,70.0,63.70475,119
onek1k:978_979,71.0,63.424927,88
onek1k:979_980,64.0,61.71689,167
onek1k:980_981,71.0,64.57104,154
onek1k:981_982,73.0,62.939903,267
onek1k:982_983,72.0,62.969532,265
onek1k:983_984,62.0,63.534428,143
onek1k:984_985,60.0,63.201084,158
onek1k:985_986,76.0,64.203636,284
onek1k:986_987,69.0,60.760227,255
onek1k:987_988,74.0,63.688038,178
onek1k:988_989,81.0,61.934,140
onek1k:989_990,61.0,62.39484,307
onek1k:990_991,69.0,64.26833,141
onek1k:991_992,76.0,63.707462,98
onek1k:992_993,63.0,62.540165,41
onek1k:993_994,69.0,62.285004,182
onek1k:994_995,66.0,63.498745,61
onek1k:995_996,71.0,62.961517,165
onek1k:996_997,68.0,62.915066,191
onek1k:997_998,68.0,60.571743,248
onek1k:998_999,71.0,62.286747,153
onek1k:999_1000,62.0,62.343006,65
onek1k:1000_1001,73.0,64.577034,172
onek1k:1001_1002,57.0,62.771793,205
onek1k:1002_1003,73.0,62.117355,150
onek1k:1003_1004,58.0,65.51784,114
onek1k:1004_1005,74.0,65.54349,248
onek1k:1005_1006,66.0,60.216194,114
onek1k:1006_1007,73.0,62.18542,77
onek1k:1007_1008,75.0,65.85691,100
onek1k:1008_1009,71.0,62.59922,374
onek1k:1009_1010,72.0,64.750046,133
onek1k:1010_1011,71.0,65.78184,240
onek1k:1011_1012,67.0,65.96465,202
onek1k:1012_1013,70.0,64.188736,186
onek1k:1014_1015,70.0,64.707924,232
onek1k:1015_1016,67.0,60.758873,59
onek1k:1016_1017,68.0,61.875942,85
onek1k:1018_1019,68.0,64.978035,251
onek1k:1019_1020,69.0,62.299137,269
onek1k:1020_1021,80.0,65.34652,162
onek1k:1021_1022,75.0,64.004875,114
onek1k:1022_1023,68.0,64.67545,245
onek1k:1023_1024,60.0,64.191025,192
onek1k:1024_1025,70.0,63.043304,94
onek1k:1025_1026,57.0,64.67647,185
onek1k:1026_1027,75.0,64.265,263
onek1k:1027_1028,70.0,63.546562,134
onek1k:1028_1029,72.0,63.051445,96
onek1k:1029_1030,72.0,61.734634,118
onek1k:1030_1031,60.0,62.406857,135
onek1k:1031_1032,72.0,64.069084,54
onek1k:1032_1033,59.0,61.910583,256
onek1k:1033_1034,61.0,64.48781,64
onek1k:1034_1035,64.0,63.711525,172
onek1k:1035_1036,70.0,64.49477,246
onek1k:1036_1037,78.0,64.109406,235
onek1k:1037_1038,58.0,61.471664,305
onek1k:1038_1039,61.0,62.243305,97
onek1k:1039_1040,75.0,64.16266,158
onek1k:1040_1041,72.0,63.77124,108
onek1k:1041_1042,72.0,64.16127,145
onek1k:1042_1043,57.0,63.642326,117
onek1k:1043_1044,71.0,64.00934,139
onek1k:1044_1045,65.0,64.49657,304
onek1k:1045_1046,67.0,65.14661,185
onek1k:1046_1047,62.0,61.681164,51
onek1k:1047_1048,71.0,63.325478,112
onek1k:1048_1049,64.0,64.57831,241
onek1k:1049_1050,61.0,63.918396,263
onek1k:1050_1051,57.0,62.871532,234
onek1k:1051_1052,63.0,65.359505,230
onek1k:1052_1053,75.0,63.02871,252
onek1k:1053_1054,62.0,64.71305,96
onek1k:1054_1055,75.0,61.899563,86
onek1k:1055_1056,71.0,65.62785,425
onek1k:1056_1057,68.0,61.89082,364
onek1k:1057_1058,71.0,63.30888,197
onek1k:1058_1059,60.0,62.031662,174
onek1k:1059_1060,70.0,61.6513,257
onek1k:1060_1061,59.0,64.78935,177
onek1k:1061_1062,62.0,64.01933,85
onek1k:1062_1063,59.0,63.731823,121
onek1k:1063_1064,77.0,62.187595,144
onek1k:1064_1065,70.0,62.731163,139
onek1k:1065_1066,65.0,63.79215,173
onek1k:1066_1067,71.0,57.73261,56
onek1k:1068_1069,72.0,61.951748,68
onek1k:1070_1071,71.0,58.64389,113
onek1k:1071_1072,73.0,58.63982,141
onek1k:1072_1073,59.0,58.467842,97
onek1k:1073_1074,68.0,58.88321,288
onek1k:1074_1075,69.0,61.929867,159
onek1k:1075_1076,57.0,59.836697,133
onek1k:1076_1077,73.0,60.586334,126
onek1k:1077_1078,61.0,60.567223,365
onek1k:1078_1079,65.0,59.19872,111
onek1k:1079_1080,77.0,59.501453,167
onek1k:1080_1081,71.0,61.77755,189
onek1k:1081_1082,73.0,61.227036,61
