donor_id,true_age,predicted_age,n_cells
onek1k:756_757,66.0,55.01263,695
onek1k:757_758,88.0,50.85614,614
onek1k:758_759,75.0,53.66907,643
onek1k:759_760,71.0,52.254852,448
onek1k:760_761,55.0,52.891823,747
onek1k:761_762,69.0,51.963997,313
onek1k:762_763,32.0,48.97801,834
onek1k:764_765,65.0,50.781467,1745
onek1k:765_766,72.0,54.399803,1282
onek1k:766_767,41.0,53.515507,487
onek1k:767_768,47.0,51.11945,965
onek1k:769_770,62.0,53.03691,352
onek1k:770_771,55.0,51.232277,440
onek1k:771_772,66.0,54.654625,707
onek1k:772_773,52.0,52.615864,1284
onek1k:773_774,61.0,51.17584,1608
onek1k:774_775,71.0,54.802017,759
onek1k:776_777,74.0,54.281296,589
onek1k:779_780,52.0,53.56543,588
onek1k:780_781,60.0,51.997257,410
onek1k:781_782,76.0,52.945213,586
onek1k:782_783,73.0,51.159462,519
onek1k:783_784,79.0,52.64909,564
onek1k:784_785,60.0,52.03457,727
onek1k:786_787,76.0,52.69414,750
onek1k:787_788,62.0,51.600536,651
onek1k:788_789,73.0,53.989754,647
onek1k:789_790,61.0,52.68087,434
onek1k:790_791,76.0,54.292892,630
onek1k:791_792,40.0,53.480648,999
onek1k:793_794,78.0,53.05916,162
onek1k:794_795,39.0,54.187336,415
onek1k:795_796,73.0,49.318558,703
onek1k:796_797,64.0,53.989502,572
onek1k:797_798,75.0,51.55788,874
onek1k:798_799,60.0,55.0746,461
onek1k:799_800,70.0,54.610935,393
onek1k:800_801,37.0,50.495316,727
onek1k:801_802,76.0,50.725178,621
onek1k:802_803,70.0,55.398426,352
onek1k:803_804,54.0,51.575012,714
onek1k:804_805,53.0,54.319786,472
onek1k:805_806,57.0,54.313046,359
onek1k:806_807,49.0,53.80569,601
onek1k:807_808,35.0,49.264545,547
onek1k:808_809,40.0,48.222057,670
onek1k:809_810,49.0,53.226254,658
onek1k:810_811,77.0,49.346355,667
onek1k:811_812,50.0,54.463676,587
onek1k:812_813,51.0,51.487114,791
onek1k:813_814,81.0,50.102913,838
onek1k:814_815,79.0,52.47795,334
onek1k:815_816,72.0,55.38833,586
onek1k:816_817,65.0,49.954433,619
onek1k:818_819,89.0,52.433125,1551
onek1k:819_820,67.0,50.222065,1015
onek1k:821_822,90.0,54.966938,471
onek1k:822_823,86.0,52.070774,508
onek1k:823_824,75.0,51.65432,1028
onek1k:824_825,66.0,54.321983,704
onek1k:825_826,65.0,51.7322,1298
onek1k:826_827,69.0,49.91,694
onek1k:827_828,71.0,53.54898,972
onek1k:829_830,66.0,54.313766,1054
onek1k:830_831,68.0,51.152092,992
onek1k:831_832,68.0,50.337864,638
onek1k:832_833,71.0,50.867207,1424
onek1k:834_835,64.0,54.190483,770
onek1k:835_836,64.0,49.76473,681
onek1k:836_837,72.0,54.163574,768
onek1k:838_839,70.0,51.066036,731
onek1k:839_840,72.0,50.94963,725
onek1k:840_841,75.0,51.65981,1045
onek1k:842_843,75.0,50.107647,1181
onek1k:843_844,62.0,54.22707,703
onek1k:845_846,81.0,53.42299,393
onek1k:846_847,77.0,52.271133,616
onek1k:847_848,74.0,51.22958,799
onek1k:848_849,84.0,50.013615,1007
onek1k:849_850,81.0,52.495575,778
onek1k:850_851,64.0,53.608463,450
onek1k:851_852,66.0,51.35269,480
onek1k:852_853,65.0,48.763584,852
onek1k:853_854,59.0,50.30957,828
onek1k:854_855,74.0,53.912777,869
onek1k:855_856,22.0,48.68093,746
onek1k:856_857,60.0,50.676834,780
onek1k:857_858,59.0,50.14164,1221
onek1k:858_859,53.0,49.24579,662
onek1k:859_860,46.0,48.578846,538
onek1k:860_861,49.0,50.8543,704
onek1k:861_862,67.0,52.366276,577
onek1k:862_863,45.0,51.10365,458
onek1k:863_864,69.0,55.50035,432
onek1k:864_865,61.0,51.302826,944
onek1k:865_866,66.0,52.886066,623
onek1k:866_867,67.0,44.782433,420
onek1k:867_868,72.0,50.068054,792
onek1k:868_869,87.0,49.69889,1141
onek1k:869_870,85.0,52.168674,442
onek1k:870_871,71.0,46.95429,753
onek1k:871_872,85.0,54.047443,774
onek1k:872_873,81.0,50.060856,698
onek1k:873_874,71.0,52.966614,612
onek1k:874_875,66.0,49.311367,959
onek1k:875_876,77.0,52.583893,1032
onek1k:876_877,76.0,49.760048,1084
onek1k:877_878,66.0,50.400814,1442
onek1k:878_879,85.0,52.798138,466
onek1k:879_880,83.0,55.531265,514
onek1k:880_881,81.0,49.873066,531
onek1k:881_882,76.0,53.065968,599
onek1k:882_883,79.0,53.169483,589
onek1k:883_884,74.0,50.714916,681
onek1k:884_885,87.0,49.8941,643
onek1k:885_886,87.0,50.264225,413
onek1k:886_887,70.0,48.762684,725
onek1k:887_888,68.0,54.430325,789
onek1k:888_889,83.0,54.66552,408
onek1k:889_890,81.0,50.27958,288
onek1k:890_891,65.0,50.830254,848
onek1k:891_892,57.0,51.096584,936
onek1k:892_893,79.0,53.134735,589
onek1k:893_894,67.0,51.510876,843
onek1k:894_895,75.0,55.242146,559
onek1k:896_897,64.0,49.727966,884
onek1k:898_899,63.0,50.624622,628
onek1k:899_900,91.0,52.56958,288
onek1k:900_901,77.0,50.96772,586
onek1k:901_902,21.0,53.265484,571
onek1k:902_903,80.0,54.78328,282
onek1k:903_904,66.0,49.346584,899
onek1k:904_905,66.0,49.62289,642
onek1k:905_906,56.0,51.657402,464
onek1k:906_907,71.0,53.779907,502
onek1k:907_908,71.0,49.25956,690
onek1k:908_909,63.0,50.326817,636
onek1k:909_910,63.0,49.32796,1032
onek1k:910_911,42.0,47.66338,854
onek1k:911_912,65.0,49.93723,757
onek1k:912_913,73.0,54.405533,707
onek1k:914_915,87.0,51.13379,972
onek1k:915_916,73.0,50.304783,696
onek1k:916_917,72.0,51.298332,609
onek1k:917_918,86.0,53.08809,838
onek1k:918_919,75.0,53.421844,461
onek1k:920_921,41.0,54.397106,175
onek1k:921_922,76.0,51.039265,559
onek1k:922_923,36.0,53.80566,326
onek1k:923_924,38.0,51.079624,533
onek1k:924_925,39.0,49.23239,428
onek1k:926_927,70.0,51.018772,584
onek1k:927_928,66.0,47.99409,869
onek1k:929_930,59.0,47.82723,579
onek1k:930_931,43.0,47.372265,622
onek1k:932_933,32.0,49.93229,762
onek1k:933_934,48.0,51.16856,799
onek1k:934_935,76.0,48.407276,537
onek1k:935_936,71.0,51.462124,730
onek1k:937_938,48.0,49.049362,416
onek1k:938_939,62.0,51.70812,363
onek1k:939_940,72.0,52.685627,294
onek1k:940_941,71.0,48.610455,170
onek1k:941_942,68.0,49.912987,631
onek1k:942_943,64.0,47.44734,447
onek1k:943_944,77.0,50.894722,350
onek1k:944_945,40.0,49.411884,465
onek1k:945_946,30.0,49.230595,474
onek1k:946_947,42.0,48.113327,660
onek1k:947_948,29.0,48.25809,923
onek1k:949_950,31.0,48.87974,789
onek1k:950_951,66.0,49.481804,280
onek1k:951_952,20.0,46.852722,1100
onek1k:952_953,73.0,50.773323,779
onek1k:953_954,65.0,51.084614,735
onek1k:954_955,31.0,49.952168,626
onek1k:955_956,44.0,50.09402,455
onek1k:956_957,45.0,50.49455,999
onek1k:957_958,27.0,49.20175,782
onek1k:958_959,78.0,49.563457,855
onek1k:959_960,19.0,47.131615,735
onek1k:960_961,73.0,48.978237,460
onek1k:961_962,62.0,47.09398,734
onek1k:962_963,57.0,51.571114,800
onek1k:968_969,60.0,53.747414,563
onek1k:969_970,59.0,53.08076,459
onek1k:970_971,58.0,50.030178,525
onek1k:971_972,62.0,49.568233,529
onek1k:972_973,81.0,51.832787,473
onek1k:973_974,79.0,55.369255,330
onek1k:974_975,74.0,55.589718,417
onek1k:975_976,75.0,54.652016,556
onek1k:976_977,67.0,52.01144,459
onek1k:977_978,70.0,51.816658,678
onek1k:978_979,71.0,51.89114,780
onek1k:979_980,64.0,55.06191,311
onek1k:980_981,71.0,51.581715,495
onek1k:981_982,73.0,55.935795,874
onek1k:982_983,72.0,51.042965,640
onek1k:983_984,62.0,51.0799,638
onek1k:984_985,60.0,51.000565,578
onek1k:985_986,76.0,50.1486,663
onek1k:986_987,69.0,53.135082,558
onek1k:987_988,74.0,50.32077,606
onek1k:988_989,81.0,51.454765,375
onek1k:989_990,61.0,52.934025,715
onek1k:990_991,69.0,49.548565,607
onek1k:991_992,76.0,51.561314,601
onek1k:992_993,63.0,49.534466,613
onek1k:993_994,69.0,53.632088,740
onek1k:994_995,66.0,50.93651,872
onek1k:995_996,71.0,49.985416,683
onek1k:996_997,68.0,49.233738,1016
onek1k:997_998,68.0,53.32783,731
onek1k:998_999,71.0,53.19295,719
onek1k:999_1000,62.0,49.705105,886
onek1k:1000_1001,73.0,51.5942,836
onek1k:1001_1002,57.0,50.05153,905
onek1k:1002_1003,73.0,53.26576,785
onek1k:1003_1004,58.0,50.358677,1035
onek1k:1004_1005,74.0,51.678265,570
onek1k:1005_1006,66.0,53.206165,555
onek1k:1006_1007,73.0,54.147907,395
onek1k:1007_1008,75.0,51.384216,461
onek1k:1008_1009,71.0,54.2069,1478
onek1k:1009_1010,72.0,49.86331,756
onek1k:1010_1011,71.0,50.845497,766
onek1k:1011_1012,67.0,52.64802,538
onek1k:1012_1013,70.0,52.527073,349
onek1k:1014_1015,70.0,51.677464,542
onek1k:1015_1016,67.0,52.981354,778
onek1k:1016_1017,68.0,54.02629,556
onek1k:1018_1019,68.0,51.175365,713
onek1k:1019_1020,69.0,53.09212,761
onek1k:1020_1021,80.0,51.07544,219
onek1k:1021_1022,75.0,50.873928,891
onek1k:1022_1023,68.0,50.244522,573
onek1k:1023_1024,60.0,49.912506,386
onek1k:1024_1025,70.0,51.870224,610
onek1k:1025_1026,57.0,50.7362,792
onek1k:1026_1027,75.0,50.543705,654
onek1k:1027_1028,70.0,50.33442,434
onek1k:1028_1029,72.0,49.150604,512
onek1k:1029_1030,72.0,49.051685,702
onek1k:1030_1031,60.0,55.67928,627
onek1k:1031_1032,72.0,49.71311,652
onek1k:1032_1033,59.0,54.75392,760
onek1k:1033_1034,61.0,50.12969,835
onek1k:1034_1035,64.0,51.273518,753
onek1k:1035_1036,70.0,51.5675,575
onek1k:1036_1037,78.0,49.232502,401
onek1k:1037_1038,58.0,54.104725,729
onek1k:1038_1039,61.0,49.03453,668
onek1k:1039_1040,75.0,49.670624,560
onek1k:1040_1041,72.0,49.437347,655
onek1k:1041_1042,72.0,48.883408,876
onek1k:1042_1043,57.0,49.09084,748
onek1k:1043_1044,71.0,55.023964,366
onek1k:1044_1045,65.0,50.56666,413
onek1k:1045_1046,67.0,50.0279,626
onek1k:1046_1047,62.0,50.09499,771
onek1k:1047_1048,71.0,50.51363,1292
onek1k:1048_1049,64.0,50.587208,591
onek1k:1049_1050,61.0,49.73735,641
onek1k:1050_1051,57.0,54.177082,271
onek1k:1051_1052,63.0,51.262634,976
onek1k:1052_1053,75.0,55.7623,378
onek1k:1053_1054,62.0,50.38837,823
onek1k:1054_1055,75.0,50.84088,366
onek1k:1055_1056,71.0,49.67777,420
onek1k:1056_1057,68.0,55.879288,436
onek1k:1057_1058,71.0,55.92314,895
onek1k:1058_1059,60.0,54.85848,557
onek1k:1059_1060,70.0,53.95345,349
onek1k:1060_1061,59.0,52.911896,344
onek1k:1061_1062,62.0,52.00665,311
onek1k:1062_1063,59.0,49.90132,595
onek1k:1063_1064,77.0,54.725487,772
onek1k:1064_1065,70.0,54.435383,686
onek1k:1065_1066,65.0,50.750675,660
onek1k:1066_1067,71.0,44.62181,715
onek1k:1068_1069,72.0,48.33832,689
onek1k:1070_1071,71.0,45.639286,640
onek1k:1071_1072,73.0,45.115986,705
onek1k:1072_1073,59.0,45.026203,464
onek1k:1073_1074,68.0,51.078156,526
onek1k:1074_1075,69.0,48.954853,631
onek1k:1075_1076,57.0,47.852055,673
onek1k:1076_1077,73.0,54.09971,596
onek1k:1077_1078,61.0,52.601612,255
onek1k:1078_1079,65.0,52.63834,698
onek1k:1079_1080,77.0,47.642773,652
onek1k:1080_1081,71.0,48.55198,626
onek1k:1081_1082,73.0,52.434937,486
